x y
32.1290269293382 -1.98763924060792
33.0290269257416 -7.91263921693168
36.3623602457541 -5.56263922632225
29.3706936070279 1.59569407840645
37.0540269096567 6.65402739152672
39.004026901864 5.05402739792031
26.6456936179177 -3.99597256591598
27.1373602826196 -1.82097257460725
37.9956935725602 4.33736073411744
35.9956935805527 -1.01263924450402
31.7790269307369 -9.00430587923606
38.3373602378615 -3.85430589981541
28.4956936105246 -2.61263923811043
31.3123602659352 -8.96263921273589
37.1206935760569 1.56236074520631
40.4456935627694 -0.929305911503675
26.4123602855168 -2.29597257270916
36.4206935788543 -2.98763923661193
32.7540269268406 -9.6126392101385
28.8373602758259 0.3123607502013
37.7040269070591 -1.06263924430421
28.8290269425259 -0.395972580301539
36.2790269127538 -9.54597254373822
36.9040269102561 -6.7209725550269
40.2373602302686 9.47069404693802
33.2206935916423 -8.12097254943252
36.7790269107556 6.67902739142682
35.6540269152514 -8.87930587973555
31.0790269335343 0.620694082302535
33.8040269226445 -4.03763923241614
39.8373602318671 8.53736071733428
28.6540269432252 -1.01263924450402
31.4873602652358 0.862360748003503
30.9456936007338 -1.05430591100418
29.6456936059289 2.15402740950869
33.1873602584422 10.8040273749434
40.0123602311677 3.2790274050132
34.8123602519483 -6.65430588862663
39.1956935677647 6.25402739312512
41.937360223475 4.81236073221934
35.2956935833501 2.57902740781039
32.4623602613395 -8.65430588063465
33.5040269238434 0.762360748403104
32.6540269272402 -8.89597254633562
38.7123602363629 -1.77097257480705
34.2790269207463 -1.41263924290562
37.0623602429567 4.18736073471683
34.2373602542461 -6.8709725544275
37.8790269063598 -2.42930590550969
28.1790269451235 -2.97097257001187
34.479026919947 3.5040274041141
35.2373602502499 -2.83763923721133
31.3123602659352 -2.31263923930923
28.5540269436249 -2.10430590680839
38.1206935720607 6.74569405782709
33.7206935896442 7.1706940561288
35.2456935835499 0.245694083801034
31.2790269327351 -2.9793059033119
38.7206935696629 -2.93763923681173
40.0040268978677 -2.15430590660859
32.2956935953389 2.05402740990828
36.7040269110554 5.67069406212278
29.1790269411272 2.02069407670815
32.6790269271403 -0.970972578003845
39.4540269000657 2.43736074170982
38.4456935707619 4.26236073441714
37.687360240459 5.87902739462362
29.3373602738278 2.76236074041113
32.3706935950391 0.229027417200967
40.5956935621699 5.00402739812011
29.7373602722293 -3.0293059031121
32.879026926341 2.18736074270882
34.3290269205465 -6.37930588972553
28.870693609026 0.295694083601234
33.7623602561444 1.03736074730421
26.9706936166189 -1.75430590820699
39.1456935679645 -2.62930590471049
38.470693570662 9.79569404563932
38.9956935685639 -3.19597256911277
34.2956935873463 6.72902739122703
33.0206935924416 3.73736073651503
27.6956936137217 -2.47097257200986
29.5206936064285 -2.7793059041111
33.3790269243429 9.50402738013815
35.7123602483517 7.50402738813013
40.7290268949704 9.13736071493668
37.7540269068593 4.59569406641847
41.412360225573 5.39569406322168
35.5040269158509 -8.12930588273255
30.8123602679333 1.92902741040778
33.9206935888449 9.89569404523972
32.4373602614394 5.32069406352138
38.6290269033626 -4.55430589701821
31.787360264037 -1.17097257720465
37.6206935740588 11.4206940391458
36.8873602436561 -6.11263922412446
36.870693577056 1.55402741190628
28.870693609026 -4.54597256371818
39.7873602320669 -3.82097256661527
37.4790269079583 -1.90430590760759
39.3540269004653 1.70402741130688
27.6206936140214 -4.07097256561627
37.7456935735593 0.187360750700797
37.93736023946 9.61236071303859
38.5290269037622 -7.59597255153041
36.3540269124541 8.69569405003491
39.5956935661662 1.52902741200618
37.1206935760569 -4.56263923031825
40.4373602294693 3.03736073931223
33.4206935908431 -4.13763923201654
36.8873602436561 -4.58763923021834
28.4206936108244 -3.88763923301554
37.129026909357 5.27069406372118
36.8956935769561 -2.01263924050802
33.6206935900438 10.3290273768415
31.9623602633376 -9.69597254313883
38.737360236263 -1.55430590900618
26.8706936170186 -1.47097257600585
33.7456935895443 -8.08763921623238
28.5540269436249 2.86236074001152
30.5706936022324 3.37069407131356
35.4206935828506 12.712360700651
34.5206935864472 8.18736071873287
32.58736026084 -2.64597257131056
37.0206935764566 7.5206940547302
37.7206935736592 -5.71263922572286
38.5123602371621 -0.904305911603579
35.0456935843492 1.35402741270548
29.387360273628 -5.39597256032159
27.4123602815206 -5.10430589482042
31.6873602644366 -6.52930588912613
30.0206936044303 -3.3793059017135
40.1040268974681 8.25402738513314
31.7206935976367 -3.09597256951236
38.6540269032627 1.84569407740744
34.6373602526476 -0.162639247900607
39.2623602341649 -2.69597257111077
35.2206935836498 -0.995972577903949
33.8206935892446 -6.37930588972553
41.1790268931721 4.52902740001821
37.8873602396598 2.87069407331155
35.2290269169498 4.24569406781707
37.4873602412583 -5.96263922472386
35.27902691675 9.43736071373788
37.9706935726601 -7.22930588632894
30.470693602632 -2.57930590491029
38.2290269049611 -7.94597255013181
28.8290269425259 -3.9293058995157
36.7456935775555 12.9206940331519
36.0956935801531 -9.57097254363833
34.5290269197472 -1.53763924240612
33.1623602585421 -3.01263923651203
31.9873602632377 2.38736074190962
32.4873602612396 -4.43763923081774
32.7790269267407 -0.537639246402108
34.2540269208462 0.654027415502668
30.9290269341338 -8.89597254633562
37.5623602409586 9.30402738093735
30.0706936042305 -0.787639245403113
38.0290269057603 -1.47097257600585
40.1290268973682 5.99569406082409
30.8290269345334 -1.63763924200652
37.5873602408587 -4.98763922861995
35.2123602503498 -0.337639247201309
28.6706936098253 1.02069408070414
39.7206935656667 8.59569405043451
40.7456935615705 5.53736072932225
37.9290269061599 0.729027415202971
30.5873602688325 -3.58763923421434
32.0040269298378 -8.08763921623238
33.395693590943 -9.38763921103759
37.4623602413582 10.5123607094422
39.8456935651671 -3.98763923261594
34.1456935879458 -8.79597254673522
32.7956935933407 -1.11263924410441
33.7623602561444 1.97069407690795
35.0540269176492 -8.97930587933595
33.3790269243429 5.25402739712111
40.7373602282705 9.12902738163665
28.3956936109243 -1.68763924180672
33.1540269252421 1.81236074420731
32.9956935925415 0.204027417300864
38.3040269046614 -2.57097257161026
32.2706935954388 -8.24597254893301
35.537360249051 0.729027415202971
38.5873602368624 -6.495972555926
29.5790269395287 1.14569408020464
37.5290269077584 10.4123607098418
35.3956935829505 7.0456940566283
35.27902691675 2.61236074101052
29.3540269404279 0.429027416401766
31.0623602669342 -7.74597255093101
32.7373602602405 3.41236073781373
34.737360252248 10.470694042942
34.0873602548456 -8.40430588163365
37.1040269094569 10.7540273751432
33.8373602558446 -1.73763924160692
35.6706935818515 0.895694081203636
30.1123602707307 -3.47097256801387
37.1956935757572 6.62902739162663
35.5623602489511 -7.68763921783078
36.2373602462536 -7.37097255242951
37.1706935758571 8.74569404983511
28.4956936105246 -5.29597256072119
37.0290269097566 -8.43763921483378
26.9540269500189 -3.19597256911277
37.2873602420575 -4.38763923101754
29.1790269411272 -1.35430590980538
35.9873602472527 11.2623607064452
34.2706935874463 6.12069406032459
33.3540269244428 -3.54597256771417
40.1790268971684 0.195694084000834
33.9790269219452 -8.20430588243285
30.3206936032315 -3.69597256711477
40.5790268955699 -2.5543059050102
39.7790268987669 3.09569407241246
29.6456936059289 3.34569407141346
35.3206935832502 12.2373607025491
28.7540269428256 -3.85430589981541
31.3956935989355 -2.87097257041146
39.6623602325664 -1.98763924060792
38.4456935707619 0.887360747903607
39.5956935661662 8.49569405083411
36.2623602461537 -4.97930589531992
30.0956936041306 -3.46263923471383
31.4123602655356 -8.01263921653208
31.270693599435 0.470694082901936
36.4706935786545 -8.54597254773422
30.2540269368312 -3.0793059029123
34.3290269205465 10.5706940425424
30.5790269355324 -2.75430590421099
40.7373602282705 5.07902739782041
34.0790269215455 -7.42930588552974
38.0540269056604 5.39569406322168
30.9290269341338 -8.72097254703492
30.2123602703311 -0.145972581300541
39.9040268982673 -1.15430591060458
33.5290269237435 9.80402737893936
36.3956935789542 -2.31263923930923
38.5290269037622 3.02902740601219
39.8290268985671 -3.80430590001521
31.8956935969374 -9.27930587813716
36.4623602453545 -7.07930588692834
37.9706935726601 5.59569406242248
33.8623602557447 -7.52930588513014
33.2206935916423 -8.67930588053475
30.0706936042305 -0.0876392482003041
33.6123602567438 -0.170972581200637
33.1040269254419 -5.33763922722135
28.4206936108244 -4.40430589761761
31.4623602653357 -6.98763922062797
33.1123602587419 -6.8709725544275
36.3123602459539 12.7873607003513
36.4873602452546 3.92069406911577
27.8373602798222 -2.75430590421099
32.1790269291384 -3.2043059024128
34.0540269216454 6.80402739092733
39.2373602342648 -4.65430589661862
41.0706935602717 4.78736073231924
34.4290269201469 9.92902737843986
35.3456935831503 3.62069407031456
33.2206935916423 -6.09597255752439
36.7373602442555 -8.90430587963565
40.7623602281706 3.57902740381439
28.5623602769249 -5.37097256042149
40.087360230868 -3.51263923451403
33.4873602572433 3.61236073701453
